smiles,inchikey,Metadata_JCP2022,ChEMBL_ID,ABCB1,ABL1,ADRA1D,ADRA2B,ADRB2,CA12,CA2,CA9,CACNA1H,CDK2,CHRM1,CHRM3,CHRM4,CNR1,CYP1A2,CYP2C19,CYP2C9,CYP2D6,CYP3A4,DRD2,DRD3,DRD4,EGFR,ESR1,FLT1,HRH1,HTR1A,HTR2A,HTR2B,HTR2C,HTR6,KCNH2,KDR,LCK,MCL1,OPRK1,PPARG,PTGS1,SIGMAR1,SLC6A2,SLC6A4
Cc1cc(=NC(=O)c2cccc(F)c2)[n-]o1,IIUIMYMUBSVXQL,JCP2022_035320,CHEMBL1540031,,,,,,,,,,,,,,,1.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
CCC(C)NS(=O)(=O)c1ccc(NC(=O)CCC2CCCCC2)cc1,IJAHCHPJWKPOMN,JCP2022_035371,CHEMBL1535594,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
CCCc1nc2ccccc2n1CCOc1ccccc1,IJDDPIGUOCEBPO,JCP2022_035397,CHEMBL1415546,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)NS(=O)(=O)c1ccc(NC(=O)c2cc(-c3ccccc3)nc3ccccc23)cc1,IJMJIAZYUCMHOW,JCP2022_035458,CHEMBL1502523,,,,,,,,,,,,,,,,1.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(OCC(=O)Nc2ccc(S(=O)(=O)[NH+]=C3CCCCCN3)cc2)c(C(C)C)cc1Cl,IJNBPYFLMYJQBE,JCP2022_035463,CHEMBL1575373,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=c1ccc(-c2ccccc2)n[n-]1,IJUIPRDMWWBTTQ,JCP2022_035500,CHEMBL1536043,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
O=c1c([O-])c(-c2cc([O-])c([O-])c([O-])c2)oc2cc([O-])cc([O-])c12,IKMDFBPHZNJCSN,JCP2022_035618,CHEMBL164,,,,,,,,,,,,,,,1.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
O=C(CSc1nnc(CNc2ccc(F)cc2)o1)OC1CCCCC1,ILBNTEAQWWPXQW,JCP2022_035750,CHEMBL1605814,,,,,,,,,,,,,,,1.0,1.0,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
O=c1ccc2cc([O-])c([O-])cc2o1,ILEDWLMCKZNDJK,JCP2022_035766,CHEMBL244743,,,,,,1.0,,1.0,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,
Cn1cc([N+](=O)[O-])c(C(=O)N=c2ccc(Br)c[n-]2)n1,ILWHQLJJQQWAGD,JCP2022_035879,CHEMBL1376749,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
O=[N+]([O-])c1cccc(-c2nc(-c3ccncc3)no2)c1,IMSXHNJZMPDAEB,JCP2022_036041,CHEMBL1362108,,,,,,,,,,,,,,,1.0,1.0,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
CCCS(=O)(=O)[NH+]1CCCC(C(=O)NCC[NH+]2CCC(Cc3ccccc3)CC2)C1,IMUYRHYEPBBRIX,JCP2022_036063,CHEMBL1525716,,,,,,,,,,,,,,,,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
C[NH2+]C1(C)C2CCC(C2)C1(C)C,IMYZQPCYWPFTAG,JCP2022_036097,CHEMBL267936,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
O=C([O-])c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)[O-])cc(=O)c34)cccc2o1,IMZMKUWMOSJXDT,JCP2022_036101,CHEMBL428880,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0
CC(C)OC(=O)C1=C[NH+](C(=O)c2ccc(F)c(F)c2)CC(C)(C)c2c1[nH]c1ccccc21,INASOKQDNHHMRE,JCP2022_036107,CHEMBL454138,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
O=c1c(-c2ccccc2)c([O-])c2cccc3c2n1CCC3,INBVAMUNWGDTRP,JCP2022_036114,CHEMBL1531663,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
COc1cc([NH2+]C(C)CCC[NH3+])c2ncccc2c1,INDBQLZJXZLFIT,JCP2022_036126,CHEMBL506,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,1.0
Cc1c(F)c(N=c2ccc(-c3cn(C)cn3)c[n-]2)cc2c1ncn2CC1CC1,CHHXGUIZPNVLIV,JCP2022_036146,CHEMBL4581355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
NC(=[NH2+])NC(=O)Cc1c(Cl)cccc1Cl,INJOMKTZOLKMBF,JCP2022_036168,CHEMBL862,,,0.0,1.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0
C[n+]1cc2c3c(ccc2c2ccc4cc5c(cc4c21)OCO5)OCO3,INVGWHRKADIJHF,JCP2022_036250,CHEMBL417799,,,,,,,,,,,,,,,1.0,1.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1,INVTYAOGFAGBOE,JCP2022_036255,CHEMBL27759,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(C)c1NC(=O)C1CCCC[NH+]1C,INWLQCZOYSRPNW,JCP2022_036264,CHEMBL1087,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0
COc1cc(C(=O)Nc2ccc(Br)cc2)cc(OC)c1OC,IONWMMRVQGKQRL,JCP2022_036380,CHEMBL1944863,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCc1nc(C)cn1S(=O)(=O)c1cc(C)c(OC)cc1C,IOXLJAQFRAIPNC,JCP2022_036450,CHEMBL1419352,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCCCCCCCCCCCSCC(=O)[O-],IPBCWPPBAWQYOO,JCP2022_036475,CHEMBL187734,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccccc1)OCc1cc(-c2ccc(Cl)cc2)on1,IPCFIQPBQANGGF,JCP2022_036488,CHEMBL1581055,,,,,,,,,,,,,,,1.0,1.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,
CCCCCCCCCCCCCCCC(=O)[O-],IPCSVZSSVZVIGE,JCP2022_036496,CHEMBL82293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
NC(=O)c1cnccn1,IPEHBUMCGVEMRF,JCP2022_036506,CHEMBL614,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0
O=C(CC(c1ccccc1)c1ccccc1)Nc1ccc2c(c1)OCCO2,IPHXJVYRKKJIQP,JCP2022_036531,CHEMBL1319275,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
O=C1N2CCSC2=[NH+]C1(NS(=O)(=O)c1ccccc1)C(F)(F)F,IPQOMOGAHHLPGC,JCP2022_036597,CHEMBL1416899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
O=C(Nc1cccc2nsnc12)c1ccc(-c2cccc(Cl)c2)o1,IPTGRSACOGFTEC,JCP2022_036621,CHEMBL1332456,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
COc1cc2ncnc(N(C)c3cccc(Br)c3)c2cc1OC,IPWGDOZPSOZFOD,JCP2022_036640,CHEMBL447230,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
C=CC(=O)Nc1cc(N=c2nc(-c3c[nH]c4ccccc34)cc[n-]2)c(OC)cc1N(C)CC[NH+](C)C,PFLXSZFNSNGPRY,JCP2022_036764,CHEMBL3353411,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,
O=c1cc(-c2ccc([O-])c([O-])c2)oc2cc([O-])cc([O-])c12,IQPNAANSBPBGFQ,JCP2022_036775,CHEMBL151,1.0,,,,,,,,,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
COc1ccnc(C[S+](O)c2nc3cc(OC(F)F)ccc3[n-]2)c1OC,BAWFOUUZISIBNG,JCP2022_036778,CHEMBL1502,1.0,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0
O=C(Cn1ccc([N+](=O)[O-])n1)NCc1cccs1,IRKAKZBAFKREEH,JCP2022_036929,CHEMBL1519330,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
N=c1[n-]c(=O)c2ncn(COC(CO)CO)c2[n-]1,ZWDINQFCWZKPRQ,JCP2022_036987,CHEMBL182,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0
CCn1c(CCCc2ccc(-c3ccc(NS(=O)(=O)c4ccccc4)cn3)cc2)nn(Cc2ccc(C(C)(C)C)cc2)c1=O,IRSFLNXJVJKMDT,JCP2022_036988,CHEMBL3264932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
C[NH+]1C(=O)OC(C)(C)C1=O,IRYJRGCIQBGHIV,JCP2022_037026,CHEMBL695,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0
CCCC[NH+](C)Cc1c(C)[n-]c2ccc(Cl)cc2c1=O,ISLGVESVDLEYLM,JCP2022_037119,CHEMBL1349471,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
CCOc1cn(-c2ccc(F)cc2C)nc1C(=O)Nc1ccc(Oc2ccnc3cc(OC)c(OC)cc23)c(F)c1,ISPBCAXOSOLFME,JCP2022_037151,CHEMBL3808844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
Cc1ccc(=O)n(-c2ccccc2)c1,ISWRGOKTTBVCFA,JCP2022_037203,CHEMBL1256391,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
CC(C)(O)C#Cc1ccc(C(=O)NCc2cccs2)s1,ITHQIFAGCVCJTC,JCP2022_037274,CHEMBL1583320,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)COc1cc(OCC(=O)OCC)c2c(=O)cc(-c3ccccc3)oc2c1,ITJJTERMXJOUEE,JCP2022_037288,CHEMBL1526824,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
C=CC(=O)Nc1cccc(Oc2[n-]c(=Nc3ccc(N4CC[NH+](C)CC4)cc3OC)ncc2Cl)c1,ANEWMKWAFFTGCK,JCP2022_037364,CHEMBL1229592,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
COCCc1ccc(OCC(O)C[NH2+]C(C)C)cc1,IUBSYMUCCVWXPE,JCP2022_037419,CHEMBL13,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0
CCCCOC(=O)c1ccc(N)cc1,IUWVALYLNVXWKX,JCP2022_037586,CHEMBL127516,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0
O=c1cc(-c2ccccc2)c2ccc([O-])cc2o1,IVJMJRRORVMRJJ,JCP2022_037654,CHEMBL325841,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(-c2nn3c(c2-c2ccnc4ccc(C(N)=O)cc24)CCC3)n1,IVRXNBXKWIJUQB,JCP2022_037702,CHEMBL2364611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
O=C([O-])c1ccccc1C(=O)N=c1[n-]ccs1,QXWKEQXAQOUXLD,JCP2022_037703,CHEMBL1708935,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(N(C)C(=O)Cc2ccc(-c3ccccn3)cc2)sc1S(N)(=O)=O,IVZKZONQVYTCKC,JCP2022_037741,CHEMBL4069597,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
CCCn1c(=O)c2[n-]c(-c3ccc(S(=O)(=O)[O-])cc3)nc2n(CCC)c1=O,YUEMCZZFACKGRZ,JCP2022_037749,CHEMBL418333,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
O=c1cc(CSc2ccc(Cl)cc2)[n-]c(-c2ccccn2)n1,IWNUQKTYIYGTEN,JCP2022_037835,CHEMBL1578482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
CCCCN(CCCC)c1nc(OC)nc(-n2nnc(C(C)=O)c2C)n1,IWNYLMFXSVKGTG,JCP2022_037837,CHEMBL1301415,,,,,0.0,,,,,,,,,,1.0,1.0,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(Cl)c(C(N)=O)sc2c1,IWPCUYGXTLHCHD,JCP2022_037842,CHEMBL1414671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
CN=c1cc(C[S+](O)c2ccccc2)[n-]c(-c2ccccc2)n1,DOCZWHYKVSFSFQ,JCP2022_037972,CHEMBL1533099,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(CC(=O)NCc2ccccc2-c2ccccc2C(=O)NCc2ccc(F)cc2F)cc1,IXKPEYHRIVQTCU,JCP2022_037983,CHEMBL148342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)c1ccco1,IXPWQMXVCBNFBA,JCP2022_038021,CHEMBL1367183,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc([NH+]2CC[NH+](C(=O)CS(=O)(=O)Cc3nc(-c4ccccc4F)oc3C)CC2C)c1,IXSIDPAPNONFMA,JCP2022_038034,CHEMBL1376741,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C[NH+](CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,IXTMWRCNAAVVAI,JCP2022_038041,CHEMBL473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCC[NH+](CC)CC)c(I)c1,IYIKLHRQXLHMJQ,JCP2022_038138,CHEMBL633,1.0,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,1.0,0.0,0.0
OCCCN=c1cc(-c2cc[n-]c(=Nc3cccc(Cl)c3)n2)cc[n-]1,VEHDVKFROCLDCN,JCP2022_038163,CHEMBL300389,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=c1c([O-])c(-c2ccc([O-])cc2)oc2cc([O-])cc([O-])c12,IYRMWMYZSQPJKC,JCP2022_038194,CHEMBL150,,,,,,,,,,,,,,,0.0,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,IZEKFCXSFNUWAM,JCP2022_038266,CHEMBL932,1.0,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0
COc1cc(-c2oc3cc([O-])cc([O-])c3c(=O)c2[O-])ccc1[O-],IZQSVPBOUDKVDZ,JCP2022_038365,CHEMBL379064,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cccc(CNC(=O)C2CC[NH+](Cc3cnn(-c4ccccc4)c3-n3cccc3)CC2)c1,IZQXXQUGYOHPJN,JCP2022_038368,CHEMBL1534432,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=c1cc(N2CCOCC2)oc2c(-c3cccc4c3sc3ccccc34)cccc12,JAMULYFATHSZJM,JCP2022_038518,CHEMBL188678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
Clc1ccc2c(c1)CCc1cccnc1C2=C1CC[NH2+]CC1,JAUOIFJMECXRGI,JCP2022_038571,CHEMBL1172,1.0,,0.0,0.0,0.0,,0.0,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,1.0
Nc1c(Br)cc(Br)cc1C[NH2+]C1CCC(O)CC1,JBDGDEWWOUBZPM,JCP2022_038627,CHEMBL1477775,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1cc2c(cc1Cl)[NH+]=CNS2(=O)=O,JBMKAUGHUNFTOL,JCP2022_038708,CHEMBL842,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)[NH+]1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,JCCNYMKQOSZNPW,JCP2022_038813,CHEMBL998,1.0,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0
CCn1c(C(=O)[NH+](C2CC2)C2CC2)cc2c3c(ncn3C)c(=Nc3cc(C)n(C)n3)[n-]c21,WIIKPHKFFBHZBX,JCP2022_038851,CHEMBL3545215,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
O=C([O-])CCCc1ccc(N(CCCl)CCCl)cc1,JCKYGMPEJWAADB,JCP2022_038869,CHEMBL515,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0
O=C(C[NH+]1CCN(c2ccc(F)cc2)CC1)Nc1cccc(C(F)(F)F)c1,JCQFBOQGTXORNB,JCP2022_038898,CHEMBL1484184,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cn1cccc1Cc1nnc(SCC(=O)Nc2ccc(F)cc2)n1CCc1ccccc1,JCSDDECVMLJQTP,JCP2022_038916,CHEMBL1556174,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cn1cc(C2=C(c3ccc(Cl)cc3Cl)C(=O)NC2=O)c2ccccc21,JCSGFHVFHSKIJH,JCP2022_038917,CHEMBL102714,,,,,,,,,,1.0,,,,,1.0,0.0,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
Nn1nnc2ccccc21,JCXKHYLLVKZPKE,JCP2022_038949,CHEMBL101168,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0
O=C(Cc1cccs1)N=c1[n-]nc(Cc2ccccc2)s1,JDAKJOKHVHDECZ,JCP2022_038978,CHEMBL1415426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
O=c1[n-]cc(CO)c(=O)[n-]1,JDBGXEHEIRGOBU,JCP2022_038985,CHEMBL1233360,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(CC[NH2+]CC(O)Cn2c3ccccc3c3ccccc32)cc1OC,JDEYWFJUEBINPN,JCP2022_039014,CHEMBL1390471,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C[NH+]1CCC2(CC1)Oc1ccc(Br)cc1C1CC(c3ccccc3OC(F)F)=N[NH+]12,JDWRESMQWLJNBI,JCP2022_039124,CHEMBL215404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
CCOC(=O)C1CCC[NH+](C(=O)C2c3ccccc3Oc3ccccc32)C1,JENKHIFRXUYYFD,JCP2022_039253,CHEMBL1332509,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(C2C(C(=O)N=c3cccc(C)[n-]3)c3ccccc3C(=O)[NH+]2C2CCCCC2)cc1,JENKZPZRFLLTTE,JCP2022_039255,CHEMBL551462,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(N=c1[n-]nc(COc2ccccc2)s1)c1cccs1,JEPCZYJXEKZKAI,JCP2022_039263,CHEMBL477342,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COC(=O)c1cn(NC(=O)C2CCC(C(C)(C)C)CC2)c(=O)c2ccccc12,JEYPHFYOZSWSSQ,JCP2022_039331,CHEMBL1528538,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Cn1c(C[NH+]2CCOCC2)nnc1SCC(N)=O,JEYUFFOOEKZEHR,JCP2022_039334,CHEMBL1741562,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(N=c2[n-]c(CSc3n[n-]c(-c4ccccc4)n3)nc(=N)[n-]2)cc1,CVBHJALFDGZAQS,JCP2022_039361,CHEMBL1602780,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
[O-]c1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1[O-],JFIOVJDNOJYLKP,JCP2022_039402,CHEMBL290106,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,,0.0,0.0,0.0,0.0
CC[NH+](CC)CCOC(=O)C(c1ccccc1)c1ccccc1,JGOAIQNSOGZNBX,JCP2022_039646,CHEMBL353846,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
FC(F)(F)c1ccc(CN=c2ccc(Cc3c[nH]c4ncc(Cl)cc34)c[n-]2)cn1,UULHOXKUQXGHHP,JCP2022_039712,CHEMBL3813873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
COc1ccccc1C(c1nnnn1C(C)(C)C)[NH+]1CC[NH+](Cc2ccncc2)CC1,JGYZDKDCKPRYSN,JCP2022_039730,CHEMBL1465985,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
CC[NH+](CC)S(=O)(=O)c1ccc(N(C)Cc2ccc(C(F)(F)F)cc2)nc1,JHQWPAKLXGKHOA,JCP2022_039848,CHEMBL1562060,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1sc(=NS(=O)(=O)c2ccccc2)[n-]c1C,LURBVEIIPWLLGH,JCP2022_039868,CHEMBL1555668,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,JIVPVXMEBJLZRO,JCP2022_040057,CHEMBL1055,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0
c1ccc(CC2=[NH+]CCN2)cc1,JIVZKJJQOZQXQB,JCP2022_040064,CHEMBL770,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,
C[NH+]1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,JJCFRYNCJDLXIK,JCP2022_040118,CHEMBL516,,,1.0,1.0,0.0,,0.0,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,1.0,1.0,1.0,1.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0
