smiles,inchikey,220_692,221_693,231_703,233_706,234_707,235_708,238_712,239_713,240_714,241_715,242_716,243_717,244_718,246_720,247_721,248_722,249_724,251_727,260_738,264_742,265_743,267_745,268_746,269_747,270_748,274_752,275_754,276_755,277_756,278_757,279_758,280_759
O=C(C[C@@H]1CC[C@@H]2[C@H](COC[C@@H](O)CN2CC2CCOCC2)O1)NCC1CC1,NCINSYYDRJCYKJ,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO[C@H]1CN(C)C(=O)c2cc(NC(=O)Nc3cc(F)ccc3F)ccc2OC[C@H](C)NC[C@H]1C,KJNJKXAQFIYZGQ,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCC(=O)Nc1ccc2c(c1)C(=O)N(C)C[C@@H](OC)[C@H](C)CN(CCc1ccccc1)[C@H](C)CO2,DDLXNYQUNGDADK,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(C[C@@H]1C=C[C@@H](NC(=O)Nc2cc(F)ccc2F)[C@@H](CO)O1)NCCCN1CCOCC1,BZALQHWMPIGLLK,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1ccc(NC(=O)Nc2ccc3c(c2)[C@H]2C[C@@H](CC(=O)NC4CCCCC4)O[C@@H](CO)[C@H]2O3)cc1,ATPIYVGDEBDNGC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C[C@@H]1CN([C@H](C)CO)C(=O)CCCn2cc(nn2)CO[C@@H]1CN(C)Cc1ccncc1,QXBLKCOAOVMUQM,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COCC(=O)Nc1ccc2c(c1)[C@@H]1C[C@H](CC(=O)NCc3ccccc3F)O[C@@H](CO)[C@@H]1O2,QLCUJBUUXYDXPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
C[C@H]1CN([C@@H](C)CO)C(=O)c2ccccc2-c2ccccc2CO[C@@H]1CN(C)S(=O)(=O)c1cn(C)cn1,JSYMGQYFJZOBEJ,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO[C@H]1CN(C)C(=O)c2cc(NS(=O)(=O)c3ccc(Cl)cc3)ccc2OC[C@H](C)N(C)C[C@H]1C,PRLREIFIMPFNBP,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(S(=O)(=O)N[C@H]2CC[C@@H](CCn3cc(-c4cccnc4)nn3)O[C@H]2CO)cc1,AGCDJJGGWAFKHW,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CO[C@@H]1CN(C)C(=O)c2cc(NC(=O)c3ccccc3)ccc2OC[C@H](C)N(C(=O)CN(C)C)C[C@@H]1C,OXVANDDYVOZFBN,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,
Cc1ccc(S(=O)(=O)N(C)C[C@H]2Oc3cc(C#Cc4ccncc4)ccc3S(=O)(=O)N([C@H](C)CO)C[C@@H]2C)cc1,GOIFBKSVWMRRGJ,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1ccc(Cl)cc1Nc1nc(N)c2ccccc2n1,OMGXTBFTOSJKCQ,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,1.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO[C@@H](C(=O)N(C)C[C@@H]1OCc2ccccc2-c2c(n(C)c3ccccc23)C(=O)N([C@H](C)CO)C[C@H]1C)c1ccccc1,ZXKFKEACMTVYCV,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,,1.0,,,0.0,0.0,0.0,0.0,,0.0,,0.0,
Cc1ccc(OCc2cc(C(=O)N(C)CC3CCOCC3)no2)cc1C,CPFFNBBHIQYZGP,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0
C[C@@H](NC(=O)C[C@@H]1C[C@H]2c3cc(NC(=O)c4cccnc4)ccc3O[C@H]2[C@@H](CO)O1)c1ccccc1,SNGIXDWGPLKZOT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CCCN(C)C[C@H]1Oc2cc(C3=CCCCC3)ccc2S(=O)(=O)N([C@H](C)CO)C[C@@H]1C,GQEOHDGNFBZEER,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,,0.0,,,,1.0,0.0,0.0,,0.0,,,
O=C(N[C@H]1CC[C@H](CCNS(=O)(=O)c2ccc(Cl)cc2)O[C@@H]1CO)c1ccccn1,VBSGUKREVIUPDG,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1ccc(CNC(=O)N(C)C[C@@H]2OCc3ccccc3-c3c(n(C)c4ccccc34)C(=O)N([C@H](C)CO)C[C@H]2C)cc1,GHOSBDATJBJZOG,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(-c2cnc3c(c2)C(=O)N([C@H](C)CO)C[C@H](C)[C@H](CN(C)S(C)(=O)=O)O3)cc1,YNLPQPKWJFYZTR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
C[C@@H]1CN([C@H](C)CO)C(=O)c2cc(C#CCc3ccccc3)cnc2O[C@H]1CN(C)Cc1ccc(C(=O)O)cc1,FGMBKJAJBFHUEJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C/C=C/c1ccc2c(c1)O[C@H](CN(C)C(=O)Nc1cccc(F)c1)[C@H](C)CN([C@@H](C)CO)S2(=O)=O,PICQTSXUFYQQHP,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CN(C)CCCNC(=O)C[C@H]1C=C[C@@H](NC(=O)c2ccccc2F)[C@H](CO)O1,XEUNAZXFOLKMJY,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CS(=O)(=O)Nc1ccc2c(c1)[C@@H]1C[C@@H](CC(=O)NCc3ccncc3)O[C@@H](CO)[C@@H]1O2,IMSLJZJFFZYXRC,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
C[C@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2ccncc2)Oc2ncc(-c3cc4ccccc4o3)cc2C1=O,VOAUTKMIJYSDGQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN(C)CCCn1c(SCc2ccc(Cl)cc2)nnc1-c1ccncc1,GURJGBCZYNRYAO,,0.0,1.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
O=C(Nc1cc(-c2nc3ccccc3s2)ccc1Cl)c1ccc2c(c1)OCO2,QGYZAWCNJCDUSE,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0
O=C(C[C@@H]1CC[C@H]2[C@@H](COC[C@@H](O)CN2S(=O)(=O)c2ccc(F)cc2)O1)NCC1CCCCC1,CDWYTZLAFHIRLQ,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1ccc(NC(=O)N(C)C[C@@H]2Oc3ccc(NC(=O)Cc4ccccc4)cc3CC(=O)N([C@H](C)CO)C[C@H]2C)cc1,CGYYYKYOQGTOJG,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
O=C(Nc1ccc2c(c1)[C@H]1C[C@H](CC(=O)N3CCOCC3)O[C@@H](CO)[C@H]1O2)Nc1ccccc1F,RREKHFLFIWGNNG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN(C)C(=O)C[C@@H]1CC[C@H]2[C@@H](COC[C@H](O)CN2Cc2ccc(C(F)(F)F)cc2)O1,OUTWOBHUWTVFCP,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,,0.0,
COCC#Cc1cnc2c(c1)C(=O)N([C@H](C)CO)C[C@@H](C)[C@@H](CN(C)C(=O)C1CCCCC1)O2,LMEKMJWGWXFVOU,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0
C[C@H](CO)N1C[C@H](C)[C@H](CN(C)S(=O)(=O)c2ccc(C#N)cc2)Oc2ncc(-c3cccc(F)c3)cc2C1=O,VPMPMBMAXPBCKB,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC(=O)[C@@H]1[C@@H](CO)[C@@H]2Cn3c(ccc(-c4cccnc4)c3=O)[C@H]1N2S(=O)(=O)c1ccccc1C,IMWJJLFBFPCGES,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0
COCC(=O)N[C@@H]1CC[C@@H](CC(=O)NCc2ccccc2OC)O[C@@H]1CO,PZSXLCWRMIJETI,0.0,0.0,,1.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
C[C@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2cccc(O)c2)OCc2cnnn2CCCC1=O,GQDZDOSXBZGUQJ,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO[C@@H]1CN(C)C(=O)c2cc(NC(=O)c3cccc(F)c3)ccc2OC[C@@H](C)N(C)C[C@H]1C,CFNBOAHXJHVCOD,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(C[C@H]1CC[C@H]2[C@@H](COC[C@H](O)CN2Cc2cc(F)cc(F)c2)O1)Nc1nccs1,HLMLEGKKEQKEEG,,0.0,0.0,0.0,0.0,1.0,,1.0,,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,,0.0,
CNC[C@H]1Oc2ncc(C#Cc3ccccc3F)cc2C(=O)N([C@@H](C)CO)C[C@H]1C,NUAJGQJLZRKPPD,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
COc1ccc(C#Cc2cnc3c(c2)C(=O)N([C@H](C)CO)C[C@H](C)[C@@H](CN(C)C(=O)CC2CC2)O3)cc1,DPWYORMJDFEMPA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(C[C@H]1CC[C@@H](NC(=O)C2CCOCC2)[C@@H](CO)O1)NCc1ccccc1Cl,FKDHCSBIQDWEMT,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO[C@@H]1CN(C)C(=O)c2ccc(NC(C)=O)cc2OC[C@@H](C)N(C(=O)Cc2ccccn2)C[C@@H]1C,CZFNYPFIGBHAGJ,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oc1cccc(-c2nc3ccc4ccccc4c3c3c2CCC3)c1,XVUVVFWKJOVPBV,,,1.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(Sc2c([N+](=O)[O-])c(=O)n(C)c3ccccc23)cc1,YPRWBCIJAZDVIK,,1.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C[C@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)Nc2ccc(C(F)(F)F)cc2)Oc2ccc(NC(=O)C3CCCCC3)cc2C1=O,AZWNSNCWAAAZSD,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1cccc(S(=O)(=O)N[C@H]2CC[C@H](CC(=O)NCc3ccncc3)O[C@@H]2CO)c1,XDZGUUVZSOVFIF,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CS(=O)(=O)N1[C@@H]2c3ccc(-c4cccc(F)c4)c(=O)n3C[C@H]1[C@H](CO)[C@H]2C(=O)N1CCCCC1,WZTANFXJBQNXHQ,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
C[C@H]1CN([C@@H](C)CO)C(=O)Cc2cc(NC(=O)c3ccncc3)ccc2O[C@H]1CN(C)Cc1ccc(-c2ccccc2)cc1,IQSVNIDGIMJPQN,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
O=C(N[C@H]1CC[C@H](CCn2cc(-c3cccnc3)nn2)O[C@H]1CO)c1ccccc1F,USSZBVMKFITLQI,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
O=C(C[C@H]1C[C@H]2c3cc(NC(=O)NC4CCCCC4)ccc3O[C@H]2[C@@H](CO)O1)NCc1cccnc1,OBJFROVCRIKTIC,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0
COc1ccc(S(=O)(=O)N(C)C[C@@H]2Oc3ncc(C#CC4(O)CCCC4)cc3C(=O)N([C@@H](C)CO)C[C@@H]2C)cc1,BLVPPUGYXWKWFY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
O=C(C[C@H]1C[C@H]2c3cc(NC(=O)c4ccc5c(c4)OCO5)ccc3O[C@H]2[C@@H](CO)O1)NCc1cc(F)ccc1F,JRAPIMFHFBSUKE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
O=S(=O)(N[C@@H]1CC[C@H](CCn2cc(C3CC3)nn2)O[C@@H]1CO)c1ccc(F)cc1,DBHQDXKAYSPQOJ,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2ccc(C(F)(F)F)cc2)Oc2c(cccc2N(C)C)C1=O,UEVJVAFABFCLJH,,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(N[C@H]1CC[C@@H](CCNC(=O)c2ccccc2F)O[C@@H]1CO)c1cnccn1,NKWQDAXEZMPWOL,0.0,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCc1c(C)nc2ncnn2c1NCCc1ccc(OC)cc1,MJLCBZGLWGWHSA,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,1.0,,0.0,,0.0,1.0,0.0,,0.0
Cc1noc(NC(=O)c2ccc(Cl)c(Cl)c2)c1Cl,MWELORGSKQVOFZ,,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,1.0,0.0,,,,0.0,,,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0
COc1cccc(NC(=O)N(C)C[C@@H]2Oc3ncc(C#Cc4ccncc4)cc3C(=O)N([C@H](C)CO)C[C@H]2C)c1,IVQXIBZAZBUJJC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
COc1cccc(NC(=O)Nc2ccc3c(c2)C(=O)N(C)C[C@@H](OC)[C@H](C)CN(CC2CC2)[C@H](C)CO3)c1,NFEVTECKVPPYCJ,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(C[C@@H]1CC[C@@H]2[C@H](COC[C@H](O)CN2C(=O)c2ccncc2)O1)NCc1cccc(F)c1,VWRSVZSWDSMGOW,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(NCC[C@@H]1CC[C@@H](NC(=O)c2cccnc2)[C@H](CO)O1)Nc1ccc(C(F)(F)F)cc1,JHFKDWZHMFMOKL,0.0,0.0,0.0,0.0,1.0,,0.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
O=C(N[C@H]1CC[C@@H](CC(=O)N2CCc3ccccc3C2)O[C@H]1CO)C1CCOCC1,JLSMJUFCCBIUFG,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(CN1C(=O)COc2ccccc21)NCCCN1CCc2ccccc2C1,QNQGZBZEMUQMCU,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,1.0,,0.0
CO[C@H]1CN(C)C(=O)c2ccc(NC(=O)c3cnccn3)cc2OC[C@H](C)N(C(C)=O)C[C@H]1C,OXKAOHVNWAVCBO,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC[C@@H]1OCc2cn(nn2)CCCC(=O)N([C@@H](C)CO)C[C@H]1C,DOGJCEWMCMFHOH,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCOC(=O)N(C)C[C@H]1OCc2cn(nn2)CCCC(=O)N([C@@H](C)CO)C[C@H]1C,OBJUKURLMFMQOH,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1cccc(NC(=O)N(C)C[C@H]2Oc3cc(-c4ccccc4OC)ccc3S(=O)(=O)N([C@H](C)CO)C[C@H]2C)c1,ZMKYSZODYJXXSG,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
C[C@@H]1CN([C@@H](C)CO)C(=O)c2c(c3ccccc3n2C)-c2ccccc2CO[C@H]1CN(C)C(=O)c1ccccc1,ULIRFODWPVJJJM,,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1ccccc1NC(=O)N[C@H]1CC[C@H](CCNC(=O)c2ccc3c(c2)OCO3)O[C@@H]1CO,RAMPQQLLROWEJQ,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(C#CCN(C)C)cc2O[C@@H]1CN(C)C(=O)C1CCCCC1,UDLZIJJYMLYVSF,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
